movie_id,title,release_date,popularity,vote_average,vote_count,has_theatrical_release,providers,director,genres,budget,main_cast,runtime,production_company_count,has_major_studio,is_franchise,release_year,release_month,is_summer_release,is_holiday_release,cast_star_power,director_popularity,vote_density,log_budget,log_votes,gt_peak,gt_auc,gt_decay,yt_views,yt_likes,yt_views_density,yt_likes_density,success_bool
574451,Turtles All the Way Down,2024-04-27,3.1285,7.3,197,FALSE,['HBO Max'],Hannah Marks,"['Drama', 'Romance']",0,"['Isabela Merced', 'Cree Cicchino', 'Judy Reyes']",111,2,FALSE,FALSE,2024,4,FALSE,FALSE,6.9673,1.7531,98.5,0,5.288267031,0,0,0,1935414,41086,967707,20543,FALSE
1051896,Arcadian,2024-04-12,3.4821,6.052,783,TRUE,['Hulu'],Benjamin Brewer,"['Action', 'Horror', 'Thriller']",0,"['Nicolas Cage', 'Jaeden Martell', 'Maxwell Jenkins']",92,5,FALSE,FALSE,2024,4,FALSE,FALSE,7.0942,0.1556,391.5,0,6.66440902,0,0,0,733877,3956,366938.5,1978,FALSE
1278633,America's Burning,2024-06-09,3.4484,0,1,FALSE,['Amazon Prime Video'],David Smick,['Documentary'],0,['Michael Douglas'],83,1,FALSE,FALSE,2024,6,TRUE,FALSE,4.1662,0.1029,0.5,0,0.6931471806,0,0,0,127571,2639,63785.5,1319.5,FALSE
1171833,Carol Doda Topless at the Condor,2024-03-22,3.4325,7,2,TRUE,['Amazon Prime Video'],Jonathan Parker,['Documentary'],0,"['Carol Doda', 'Pete Mattioli', 'Benita Mattioli']",100,2,FALSE,FALSE,2024,3,FALSE,FALSE,0.0379,0.2387,1,0,1.098612289,0,0,0,2232800,1768,1116400,884,FALSE
1013776,The Grab,2024-06-14,4.1418,7.9,10,TRUE,['Hulu'],Gabriela Cowperthwaite,['Documentary'],0,['N/A'],104,5,FALSE,FALSE,2024,6,TRUE,FALSE,0.2205,0.1579,5,0,2.397895273,0,0,0,223157,2474,111578.5,1237,FALSE
1201176,Easter Bloody Easter,2024-03-26,3.4578,4.731,13,FALSE,['Amazon Prime Video'],Diane Foster,"['Horror', 'Comedy', 'Fantasy']",0,"['Diane Foster', 'Kelly Grant', 'Allison Lobel']",103,2,FALSE,FALSE,2024,3,FALSE,FALSE,0.4621,0.4621,6.5,0,2.63905733,0,0,0,74923,505,37461.5,252.5,FALSE
999849,Late Bloomers,2024-06-07,3.9665,6.6,25,TRUE,['Amazon Prime Video'],Lisa Steen,['Comedy'],0,"['Karen Gillan', 'Małgorzata Zajączkowska', 'Jermaine Fowler']",89,8,FALSE,FALSE,2024,6,TRUE,FALSE,4.834,0.5757,12.5,0,3.258096538,0,0,0,83301,356,41650.5,178,FALSE
1094974,Take Cover,2024-10-04,3.6915,6.368,170,FALSE,['Hulu'],Nick McKinless,"['Action', 'Thriller']",0,"['Scott Adkins', 'Jack Parr', 'Alice Eve']",89,0,FALSE,FALSE,2024,10,FALSE,FALSE,6.4683,0.5932,85,0,5.141663557,0,0,0,672228,1764,336114,882,FALSE
1087822,Hellboy: The Crooked Man,2024-10-08,3.6968,5.215,494,FALSE,['Hulu'],Brian Taylor,"['Fantasy', 'Horror', 'Action']",20000000,"['Jack Kesy', 'Jefferson White', 'Adeline Rudolph']",100,5,FALSE,FALSE,2024,10,FALSE,FALSE,2.1064,0.062,247,16.81124288,6.204557763,0,0,0,1701144,30134,850572,15067,FALSE
1014661,House of Spoils,2024-09-21,3.6067,5.524,145,FALSE,['Amazon Prime Video'],Danielle Krudy,"['Horror', 'Thriller']",0,"['Ariana DeBose', 'Barbie Ferreira', 'Arian Moayed']",101,4,FALSE,FALSE,2024,9,FALSE,FALSE,3.256,0.2072,72.5,0,4.983606622,0,0,0,7835182,4429,3917591,2214.5,FALSE
1322500,Alien Weekend,2024-04-20,3.948,5.8,8,FALSE,['Amazon Prime Video'],Taylor King,"['Comedy', 'Science Fiction']",0,"['Jada Krueger', 'Ashlynn Celia Cox', 'Nicole Capobianco']",95,1,FALSE,FALSE,2024,4,FALSE,FALSE,0.0629,0.1891,4,0,2.197224577,0,0,0,28659,145,14329.5,72.5,FALSE
1341123,Christmas Under the Northern Lights,2024-11-09,3.5243,6.324,17,FALSE,['Amazon Prime Video'],Ernie Barbarash,"['TV Movie', 'Romance', 'Comedy']",0,"['Jill Wagner', 'Bruce Boxleitner', 'Jesse Hutch']",89,4,FALSE,FALSE,2024,11,FALSE,TRUE,3.1746,0.4661,8.5,0,2.890371758,0,0,0,72981,522,36490.5,261,FALSE
1153913,Departing Seniors,2024-02-02,4.0799,5.333,15,FALSE,['Amazon Prime Video'],Clare Cooney,"['Horror', 'Comedy', 'Mystery']",0,"['Ignacio Diaz-Silverio', 'Ireon Roach', 'Yani Gellman']",85,4,FALSE,FALSE,2024,2,FALSE,FALSE,1.5306,0.2215,7.5,0,2.772588722,0,0,0,34854,356,17427,178,FALSE
636706,Spaceman,2024-02-23,3.8086,6.712,969,FALSE,['Netflix'],Johan Renck,"['Science Fiction', 'Adventure', 'Drama']",40000000,"['Adam Sandler', 'Paul Dano', 'Carey Mulligan']",108,3,FALSE,FALSE,2024,2,FALSE,FALSE,4.6758,0.8033,484.5,17.50439004,6.877296071,0,0,0,9433570,88090,4716785,44045,TRUE
940139,Here,2024-11-01,3.5387,6.54,582,TRUE,['Netflix'],Robert Zemeckis,['Drama'],40000000,"['Tom Hanks', 'Robin Wright', 'Paul Bettany']",104,2,FALSE,FALSE,2024,11,FALSE,TRUE,15.4337,2.4413,291,17.50439004,6.368187186,0,0,0,6507707,71081,3253853.5,35540.5,TRUE
1370168,Nature of the Crime,2024-11-13,3.4918,5.5,2,FALSE,['HBO Max'],Ricki Stern,['Documentary'],0,"['Todd Scott', 'Chad Campbell', 'Carlos Rebollo']",89,2,FALSE,FALSE,2024,11,FALSE,TRUE,0.0493,0.2717,1,0,1.098612289,0,0,0,42902,294,21451,147,FALSE
1337997,Anuja,2024-06-08,3.6977,6.476,62,FALSE,['Netflix'],Adam J. Graves,['Drama'],0,"['Sajda Pathan', 'Ananya Shanbhag', 'Nagesh Bhonsle']",23,3,FALSE,FALSE,2024,6,TRUE,FALSE,0.7472,0.1496,31,0,4.143134726,0,0,0,213529,2651,106764.5,1325.5,FALSE
1111794,The Holiday Exchange,2024-10-01,3.2152,4.5,2,FALSE,['Amazon Prime Video'],Jake Helgren,['Romance'],0,"['Taylor Frey', 'Rick Cosnett', 'Samer Salem']",89,1,FALSE,FALSE,2024,10,FALSE,FALSE,1.2378,0.319,1,0,1.098612289,0,0,0,13681,73,6840.5,36.5,FALSE
718014,Hold Your Breath,2024-09-28,3.931,5.9,254,FALSE,['Hulu'],Will Joines,"['Horror', 'Thriller', 'Drama']",0,"['Sarah Paulson', 'Amiah Miller', 'Annaleigh Ashford']",94,3,FALSE,FALSE,2024,9,FALSE,FALSE,3.8767,0.2251,127,0,5.541263545,0,0,0,2288239,7662,1144119.5,3831,FALSE
1276964,Hidden Blessings,2024-08-30,3.6393,0,0,FALSE,['Amazon Prime Video'],James Arnold Taylor,['Drama'],0,"['Jason Marsden', 'James Arnold Taylor', 'Vanessa Marshall']",107,3,FALSE,FALSE,2024,8,TRUE,FALSE,1.6733,1.1866,0,0,0,0,0,0,3627,191,1813.5,95.5,FALSE
1337133,Ghosts of Red Ridge,2024-12-03,3.5495,4.9,11,FALSE,['Amazon Prime Video'],Stefan Colson,"['Western', 'Horror']",0,"['Owen Williams', 'Trent Culkin', 'Griffin Wade']",81,1,FALSE,FALSE,2024,12,FALSE,TRUE,0.2227,0.3786,5.5,0,2.48490665,0,0,0,92022,135,46011,67.5,FALSE
1276948,Not Just a Goof,2024-05-04,3.4547,7.182,11,FALSE,['Disney Plus'],Christopher Ninness,['Documentary'],0,"['Kevin Lima', 'Bill Farmer', 'Jason Marsden']",87,1,FALSE,FALSE,2024,5,TRUE,FALSE,1.6733,0.0387,5.5,0,2.48490665,0,0,0,671907,22822,335953.5,11411,FALSE
976734,Canary Black,2024-10-24,3.7545,6.224,458,FALSE,['Amazon Prime Video'],Pierre Morel,"['Action', 'Thriller', 'Crime']",0,"['Kate Beckinsale', 'Rupert Friend', 'Saffron Burrows']",103,4,FALSE,FALSE,2024,10,FALSE,FALSE,7.6403,1.0023,229,0,6.12905021,0,0,0,10525428,26705,5262714,13352.5,TRUE
1374740,WWII: Operation Phoenix,2024-12-03,3.9436,6.7,3,FALSE,['Amazon Prime Video'],Wesley Mellott,"['War', 'Action']",0,"['Amanda Shafer', 'Costas Mandylor', 'Richard Lyntton']",107,0,FALSE,FALSE,2024,12,FALSE,TRUE,1.5338,0.0143,1.5,0,1.386294361,0,0,0,39227,358,19613.5,179,FALSE
1360677,The Devil's Climb,2024-10-17,2.9323,7.633,30,FALSE,['Disney Plus'],Renan Öztürk,"['Documentary', 'Adventure']",0,"['Alex Honnold', 'Tommy Caldwell']",75,2,FALSE,FALSE,2024,10,FALSE,FALSE,0.6642,0.3496,15,0,3.433987204,0,0,0,233772,1450,116886,725,FALSE
616446,Brothers,2024-10-10,3.3028,5.961,306,FALSE,['Amazon Prime Video'],Max Barbakow,"['Action', 'Comedy', 'Crime']",0,"['Josh Brolin', 'Peter Dinklage', 'Glenn Close']",89,4,FALSE,FALSE,2024,10,FALSE,FALSE,7.6158,0.3659,153,0,5.726847748,0,0,0,3502754,31300,1751377,15650,FALSE
1365083,Witch Hunter,2024-10-04,3.9473,1.3,3,TRUE,['Amazon Prime Video'],Marc Gottlieb,"['Fantasy', 'Action', 'Adventure', 'Horror']",0,"['Doug Bradley', 'George Pakola', 'Bix Krieger']",80,1,FALSE,FALSE,2024,10,FALSE,FALSE,0.7856,0.2672,1.5,0,1.386294361,0,0,0,145374,217,72687,108.5,FALSE
1328907,Beauty and the Billionaire: Bali,2024-07-05,3.4932,6.7,10,FALSE,['Amazon Prime Video'],Brian Brough,"['Comedy', 'Romance']",0,"['Charlotte Hemmings', 'Samuel Whitten', 'Joel Bishop']",91,2,FALSE,TRUE,2024,7,TRUE,FALSE,0.5452,0.3514,5,0,2.397895273,0,0,0,68671,450,34335.5,225,FALSE
1000780,Bleeding Love,2024-02-16,3.5149,6.4,19,FALSE,['Amazon Prime Video'],Emma Westenberg,['Drama'],0,"['Clara McGregor', 'Ewan McGregor', 'Kim Zimmer']",96,4,FALSE,FALSE,2024,2,FALSE,FALSE,3.7925,0.1162,9.5,0,2.995732274,0,0,0,522785,4752,261392.5,2376,FALSE
836972,He Went That Way,2024-01-05,3.9086,5.413,52,FALSE,['Hulu'],Jeff Darling,"['Thriller', 'Crime', 'Drama']",0,"['Jacob Elordi', 'Zachary Quinto', 'Patrick J. Adams']",96,3,FALSE,FALSE,2024,1,FALSE,FALSE,8.645,0.161,26,0,3.970291914,0,0,0,1705103,17938,852551.5,8969,FALSE
1129508,Escape from Germany,2024-04-11,3.7258,6,18,TRUE,['Amazon Prime Video'],T.C. Christensen,"['History', 'Drama', 'War']",1000000,"['Paul Wuthrich', 'Sebastian Michael Barr', 'David McConnell']",97,1,FALSE,FALSE,2024,4,FALSE,FALSE,1.2269,0.4727,9,13.81551156,2.944438979,0,0,0,83016,629,41508,314.5,FALSE
1063877,Don't Move,2024-10-25,3.1051,6.3,914,FALSE,['Netflix'],Adam Schindler,"['Horror', 'Thriller']",0,"['Kelsey Asbille', 'Finn Wittrock', 'Moray Treadwell']",92,3,FALSE,FALSE,2024,10,FALSE,FALSE,5.9549,0.0297,457,0,6.818924065,0,0,0,5289543,44443,2644771.5,22221.5,TRUE
869291,Cuckoo,2024-08-02,2.9611,5.7,435,TRUE,['Hulu'],Tilman Singer,"['Horror', 'Mystery', 'Thriller']",7000000,"['Hunter Schafer', 'Jan Bluthardt', 'Marton Csokas']",103,4,FALSE,FALSE,2024,8,TRUE,FALSE,3.3383,0.323,217.5,15.76142085,6.077642243,0,0,0,214377,1926,107188.5,963,FALSE
1400489,The Real Full Monty,2024-12-09,3.5809,5.5,2,FALSE,['Hulu'],Sam Wrench,"['Documentary', 'Comedy']",0,"['Anthony Anderson', 'Taye Diggs', 'Dwight Howard']",85,2,FALSE,FALSE,2024,12,FALSE,TRUE,2.0332,0.468,1,0,1.098612289,0,0,0,317,2,158.5,1,FALSE
821499,The Inheritance,2024-07-12,3.1474,5.8,82,FALSE,['Hulu'],Alejandro Brugués,['Horror'],8000000,"['Bob Gunton', 'Peyton List', 'Briana Middleton']",84,1,FALSE,FALSE,2024,7,TRUE,FALSE,3.5366,0.2327,41,15.89495222,4.418840608,0,0,0,547512,1758,273756,879,FALSE
1030317,Pastor's Kid,2024-03-15,3.2891,0,0,TRUE,['Amazon Prime Video'],Benjamin Ironside Koppin,"['Drama', 'Comedy']",0,"['Courtney Bandeko', 'Krista Morin', 'Caleb Thomas']",91,2,FALSE,FALSE,2024,3,FALSE,FALSE,0.8371,0.0509,0,0,0,0,0,0,9291,74,4645.5,37,FALSE
951029,Look Into My Eyes,2024-09-06,2.585,5.706,17,TRUE,['HBO Max'],Lana Wilson,['Documentary'],0,"['Per Erik Borja', 'Eugene Grygo', 'Nikenya Hall']",108,5,FALSE,FALSE,2024,9,FALSE,FALSE,0.0193,0.2149,8.5,0,2.890371758,0,0,0,262165,2564,131082.5,1282,FALSE
1242596,"Rory Scovel: Religion, Sex and a Few Things In Between",2024-02-22,2.4632,5.1,4,FALSE,['HBO Max'],Jeff Tomsic,['Comedy'],0,['Rory Scovel'],73,1,FALSE,FALSE,2024,2,FALSE,FALSE,0.9983,0.619,2,0,1.609437912,0,0,0,46353,579,23176.5,289.5,FALSE
1227816,Red Right Hand,2024-02-23,3.2612,6.658,183,FALSE,['Hulu'],Eshom Nelms,"['Crime', 'Action', 'Thriller']",0,"['Orlando Bloom', 'Andie MacDowell', 'Scott Haze']",111,2,FALSE,FALSE,2024,2,FALSE,FALSE,3.6718,0.5783,91.5,0,5.214935758,0,0,0,1496479,3003,748239.5,1501.5,FALSE
987686,A Family Affair,2024-06-28,3.3447,5.748,685,FALSE,['Netflix'],Richard LaGravenese,"['Romance', 'Comedy']",0,"['Nicole Kidman', 'Zac Efron', 'Joey King']",114,1,FALSE,FALSE,2024,6,TRUE,FALSE,7.6125,1.3283,342.5,0,6.530877628,0,0,0,4737185,38722,2368592.5,19361,TRUE
1276825,Long Gone Heroes,2024-09-20,3.4111,5.767,43,FALSE,['Amazon Prime Video'],John Swab,"['Action', 'War', 'Crime', 'Thriller']",18000000,"['Frank Grillo', 'Josh Hutcherson', 'Melissa Leo']",101,6,FALSE,FALSE,2024,9,FALSE,FALSE,6.109,0.585,21.5,16.70588237,3.784189634,0,0,0,544736,2811,272368,1405.5,FALSE
1265066,The Beach Boys,2024-05-21,2.3796,6.576,33,FALSE,['Disney Plus'],Frank Marshall,"['Documentary', 'Music']",0,"['Brian Wilson', 'Mike Love', 'Al Jardine']",113,2,FALSE,FALSE,2024,5,TRUE,FALSE,0.3244,0.0289,16.5,0,3.526360525,0,0,0,1312561,20500,656280.5,10250,FALSE
1059128,Queer,2024-11-27,3.3673,6.612,455,TRUE,['HBO Max'],Luca Guadagnino,"['Drama', 'Romance']",53400000,"['Daniel Craig', 'Drew Starkey', 'Jason Schwartzman']",138,3,FALSE,FALSE,2024,11,FALSE,TRUE,7.8205,1.2641,227.5,17.79332132,6.12249281,0,0,0,4844983,65684,2422491.5,32842,TRUE
1362454,Six Days in August,2024-10-10,2.9928,6,1,TRUE,['Amazon Prime Video'],Mark N. Goodman,"['History', 'Drama']",0,"['John Donovan Wilson', 'Paul Wuthrich', 'Twyla Wilson']",125,3,FALSE,FALSE,2024,10,FALSE,FALSE,1.2269,0.2219,0.5,0,0.6931471806,0,0,0,80055,775,40027.5,387.5,FALSE
1197840,Bolt from the Blue,2024-09-27,3.3343,5.3,6,FALSE,['Amazon Prime Video'],Jack Martin,"['Science Fiction', 'Comedy', 'Adventure']",0,"['Page Tudyk Gomez', 'Kevin Michael Martin', 'Manny Spero']",91,1,FALSE,FALSE,2024,9,FALSE,FALSE,0.3529,0.0352,3,0,1.945910149,0,0,0,160207,290,80103.5,145,FALSE
1364549,Kylie Brakeman: Linda Hollywood’s Big Night,2024-09-10,2.9448,0,0,FALSE,['Amazon Prime Video'],Jeremy Elder,['Comedy'],0,"['Kylie Brakeman', 'Josh Fleury']",55,1,FALSE,FALSE,2024,9,FALSE,FALSE,0.215,0.0787,0,0,0,0,0,0,2055,60,1027.5,30,FALSE
1294765,Here to Climb,2024-06-18,2.7314,4.333,3,FALSE,['HBO Max'],Ricki Stern,['Documentary'],0,"['Sasha DiGiulian', 'Cedar Wright', 'Alex Honnold']",79,3,FALSE,FALSE,2024,6,TRUE,FALSE,0.6642,0.2717,1.5,0,1.386294361,0,0,0,69367,608,34683.5,304,FALSE
1158874,Sugarcane,2024-08-09,3.5081,6.9,49,TRUE,['Disney Plus'],Emily Kassie,['Documentary'],0,"['Julian Brave NoiseCat', 'Willie Sellars', 'Charlene Belleau']",107,5,FALSE,FALSE,2024,8,TRUE,FALSE,0.1267,0.2823,24.5,0,3.912023005,0,0,0,385400,3496,192700,1748,FALSE
999890,Sweethearts,2024-10-31,3.8217,5.738,86,FALSE,['HBO Max'],Jordan Weiss,['Comedy'],0,"['Kiernan Shipka', 'Nico Hiraga', 'Caleb Hearon']",97,2,FALSE,FALSE,2024,10,FALSE,FALSE,5.5685,0.2102,43,0,4.465908119,0,0,0,1161128,21573,580564,10786.5,FALSE
1062215,Afraid,2024-08-30,2.8608,5.926,461,TRUE,['Netflix'],Chris Weitz,"['Horror', 'Science Fiction', 'Thriller']",12000000,"['John Cho', 'Katherine Waterston', 'Keith Carradine']",84,2,FALSE,FALSE,2024,8,TRUE,FALSE,3.5553,0.6383,230.5,16.30041729,6.135564891,0,0,0,13409782,32311,6704891,16155.5,TRUE
1217343,This Is Me…Now,2024-02-15,3.6144,5.207,87,FALSE,['Amazon Prime Video'],Dave Meyers,"['Drama', 'Music', 'Documentary']",0,"['Jennifer Lopez', 'Ben Affleck', 'Idaliz Christian']",65,2,FALSE,FALSE,2024,2,FALSE,FALSE,15.2126,0.4689,43.5,0,4.477336814,0,0,0,5972010,11500,2986005,5750,FALSE
1182047,The Apprentice,2024-10-11,3.391,6.891,845,TRUE,['Amazon Prime Video'],Ali Abbasi,"['History', 'Drama']",16000000,"['Sebastian Stan', 'Jeremy Strong', 'Martin Donovan']",122,14,FALSE,FALSE,2024,10,FALSE,FALSE,4.2998,1.2033,422.5,16.58809934,6.74051936,0,0,0,1208207,13113,604103.5,6556.5,FALSE
1048241,My Spy The Eternal City,2024-07-18,3.193,6.57,427,FALSE,['Amazon Prime Video'],Peter Segal,"['Action', 'Comedy', 'Family']",0,"['Dave Bautista', 'Chloe Coleman', 'Kristen Schaal']",112,4,FALSE,TRUE,2024,7,TRUE,FALSE,5.7287,1.0657,213.5,0,6.059123196,0,0,0,7432338,68982,3716169,34491,TRUE
1155815,Hate to Love: Nickelback,2024-03-27,3.1721,5.7,14,FALSE,['Netflix'],Leigh Brooks,"['Documentary', 'Music']",0,"['Chad Kroeger', 'Ryan Peake', 'Mike Kroeger']",103,3,FALSE,FALSE,2024,3,FALSE,FALSE,0.572,0.0362,7,0,2.708050201,0,0,0,167139,5201,83569.5,2600.5,FALSE
1232553,The Unbreakable Tatiana Suarez,2024-01-31,3.4633,6.1,8,FALSE,['HBO Max'],Cassius Corrigan,['Documentary'],0,['Tatiana Suarez'],81,2,FALSE,FALSE,2024,1,FALSE,FALSE,0.0721,0.086,4,0,2.197224577,0,0,0,40763,372,20381.5,186,FALSE
1383113,Christmas at Xander Point,2024-11-05,2.9632,3.333,3,FALSE,['Amazon Prime Video'],Durham Harrison,"['Drama', 'Romance']",0,"['Kellie Shanygne Williams', 'Mitchell Lee', 'Abigail Smith']",88,1,FALSE,FALSE,2024,11,FALSE,TRUE,0.5712,0.0071,1.5,0,1.386294361,0,0,0,7721,69,3860.5,34.5,FALSE
1139095,Little Bites,2024-10-04,3.1537,6.058,43,FALSE,['Hulu'],Spider One,['Horror'],0,"['Krsy Fox', 'Jon Sklaroff', 'Elizabeth Phoenix Caro']",106,1,FALSE,FALSE,2024,10,FALSE,FALSE,1.1574,0.5323,21.5,0,3.784189634,0,0,0,148173,1490,74086.5,745,FALSE
947891,My Old Ass,2024-09-13,3.3134,6.829,420,TRUE,['Amazon Prime Video'],Megan Park,"['Comedy', 'Drama']",3000000,"['Maisy Stella', 'Aubrey Plaza', 'Percy Hynes White']",89,2,FALSE,FALSE,2024,9,FALSE,FALSE,4.8202,1.2262,210,14.91412318,6.042632834,0,0,0,7489566,25017,3744783,12508.5,TRUE
971533,Finding Love in Saint Lucia,2024-10-15,2.4896,5.6,10,FALSE,['Amazon Prime Video'],Ryan Dewar,"['TV Movie', 'Comedy', 'Romance']",0,"['Maddison Bullock', 'Philip Boyd', 'Brooke Burfitt']",90,2,FALSE,FALSE,2024,10,FALSE,FALSE,0.8711,1.041,5,0,2.397895273,0,0,0,40159,380,20079.5,190,FALSE
748230,Salem's Lot,2024-09-25,3.2173,6,634,FALSE,['HBO Max'],Gary Dauberman,['Horror'],0,"['Lewis Pullman', 'Makenzie Leigh', 'Jordan Preston Carter']",113,4,FALSE,FALSE,2024,9,FALSE,FALSE,3.7956,0.4165,317,0,6.453624999,0,0,0,5364771,67781,2682385.5,33890.5,TRUE
1236419,Piece by Piece,2024-10-11,3.1982,7.4,130,TRUE,['Netflix'],Morgan Neville,"['Animation', 'Family', 'Music', 'Documentary']",16000000,"['Pharrell Williams', 'Chad Hugo', 'Gwen Stefani']",93,4,FALSE,FALSE,2024,10,FALSE,FALSE,0.9463,0.134,65,16.58809934,4.875197323,0,0,0,14143874,54290,7071937,27145,FALSE
1187107,Love's Fast Lane,2024-01-20,2.4558,5.7,10,FALSE,['Amazon Prime Video'],Ben Meyerson,"['TV Movie', 'Comedy', 'Romance']",0,"['Grace Patterson', 'Thomas Gipson', 'Ella Frazee']",90,2,FALSE,FALSE,2024,1,FALSE,FALSE,0.6438,0.207,5,0,2.397895273,0,0,0,10744,0,5372,0,FALSE
931642,Lights Out,2024-02-16,2.5285,6.934,137,FALSE,['Hulu'],Christian Sesma,"['Action', 'Thriller']",7000000,"['Frank Grillo', 'Mekhi Phifer', 'Jaime King']",90,5,TRUE,FALSE,2024,2,FALSE,FALSE,3.8451,0.2309,68.5,15.76142085,4.927253685,0,0,0,30190630,132685,15095315,66342.5,FALSE
986402,Devil's Knight,2024-10-25,3.3135,4.2,5,FALSE,['Amazon Prime Video'],Adam Werth,"['Fantasy', 'Horror', 'Action']",0,"['Eric Roberts', 'Kevin Sorbo', 'Daniel Baldwin']",90,3,FALSE,FALSE,2024,10,FALSE,FALSE,4.2801,0.2294,2.5,0,1.791759469,0,0,0,89613,0,44806.5,0,FALSE
1252980,Chicken Coop,2024-02-24,2.7219,4.5,4,FALSE,['Amazon Prime Video'],Joseph DeGolyer,"['Comedy', 'Drama', 'Family']",0,"['Noah Kershisnik', 'Mark Bracich', 'Monica Moore Smith']",98,1,FALSE,FALSE,2024,2,FALSE,FALSE,0.2044,0,2,0,1.609437912,0,0,0,102756,56,51378,28,FALSE
835113,Woman of the Hour,2024-10-11,2.6281,6.4,912,FALSE,['Netflix'],Anna Kendrick,"['Crime', 'Drama', 'Thriller']",836057,"['Anna Kendrick', 'Daniel Zovatto', 'Nicolette Robinson']",95,4,FALSE,FALSE,2024,10,FALSE,FALSE,5.2204,5.2204,456,13.63645327,6.816735881,0,0,0,313336,1201,156668,600.5,FALSE
1186023,Don't Turn Out the Lights,2024-09-06,2.3805,4.6,36,TRUE,['Hulu'],Andy Fickman,['Horror'],0,"['Bella DeLong', 'Amber Janea', 'Daryl Tofa']",109,2,FALSE,FALSE,2024,9,FALSE,FALSE,0.3147,0.524,18,0,3.610917913,0,0,0,431144,1938,215572,969,FALSE
1255883,Alex Edelman: Just for Us,2024-11-02,2.9863,7.1,13,FALSE,['HBO Max'],Alex Timbers,['Comedy'],0,['Alex Edelman'],91,1,FALSE,FALSE,2024,11,FALSE,TRUE,0.469,0.2026,6.5,0,2.63905733,0,0,0,118779,709,59389.5,354.5,FALSE
1155089,Justice League: Crisis on Infinite Earths Part One,2024-01-09,3.0303,7.298,379,FALSE,['HBO Max'],Jeff Wamester,"['Animation', 'Science Fiction', 'Action']",70000000,"['Matt Bomer', 'Jensen Ackles', 'Darren Criss']",93,2,FALSE,TRUE,2024,1,FALSE,FALSE,6.7353,0.1925,189.5,18.06400581,5.940171253,0,0,0,1662299,40686,831149.5,20343,FALSE
1239146,Woody Woodpecker Goes to Camp,2024-04-12,3.9186,6.429,183,FALSE,['Netflix'],Jonathan A. Rosenbaum,"['Family', 'Comedy']",15000000,"['Eric Bauza', 'Kevin Michael Richardson', 'Tom Kenny']",101,3,TRUE,TRUE,2024,4,FALSE,FALSE,2.58,0.2051,91.5,16.52356083,5.214935758,0,0,0,854998,4064,427499,2032,FALSE
843617,Players,2024-02-14,3.0862,6.1,298,FALSE,['Netflix'],Trish Sie,"['Romance', 'Comedy']",0,"['Gina Rodriguez', 'Damon Wayans Jr.', 'Tom Ellis']",105,3,FALSE,FALSE,2024,2,FALSE,FALSE,3.1701,0.3668,149,0,5.700443573,0,0,0,6142839,88296,3071419.5,44148,FALSE
932086,Horizon: An American Saga - Chapter 1,2024-06-28,2.6976,6.9,593,TRUE,['HBO Max'],Kevin Costner,"['Western', 'Drama']",50000000,"['Kevin Costner', 'Sienna Miller', 'Sam Worthington']",182,1,FALSE,TRUE,2024,6,TRUE,FALSE,8.7102,8.7102,296.5,17.72753358,6.386879319,0,0,0,8173676,62356,4086838,31178,TRUE
1366853,Expedition Amazon,2024-10-10,1.9335,6.4,10,FALSE,['Disney Plus'],Anna Derryberry,['Documentary'],0,['Alice Braga'],47,1,FALSE,FALSE,2024,10,FALSE,FALSE,3.4929,0.0214,5,0,2.397895273,0,0,0,65619,1003,32809.5,501.5,FALSE
831395,Tuesday,2024-06-07,4.8948,6.824,94,TRUE,['HBO Max'],Daina Oniunas-Pusić,"['Fantasy', 'Drama']",0,"['Julia Louis-Dreyfus', 'Lola Petticrew', 'Arinzé Kene']",110,7,FALSE,FALSE,2024,6,TRUE,FALSE,2.9286,0.0818,47,0,4.553876892,0,0,0,3310331,41250,1655165.5,20625,TRUE
610219,The Fire Inside,2024-12-25,2.74,7.448,58,TRUE,['Amazon Prime Video'],Rachel Morrison,"['Drama', 'History']",12000000,"['Ryan Destiny', 'Brian Tyree Henry', 'Oluniké Adeliyi']",109,1,FALSE,FALSE,2024,12,FALSE,TRUE,1.3503,0.0071,29,16.30041729,4.077537444,0,0,0,5979755,16725,2989877.5,8362.5,FALSE
798612,Shirley,2024-03-15,2.9737,6.802,86,FALSE,['Netflix'],John Ridley,"['History', 'Drama']",0,"['Regina King', 'Lance Reddick', 'Terrence Howard']",117,2,FALSE,FALSE,2024,3,FALSE,FALSE,2.8343,0.5242,43,0,4.465908119,0,0,0,1664502,12703,832251,6351.5,FALSE
1042650,Widow Clicquot,2024-07-19,3.3979,6.688,93,TRUE,['Netflix'],Thomas Napper,['Drama'],0,"['Haley Bennett', 'Tom Sturridge', 'Sam Riley']",91,1,FALSE,FALSE,2024,7,TRUE,FALSE,4.879,0.4892,46.5,0,4.543294782,0,0,0,926408,4424,463204,2212,FALSE
1297970,Sal Vulcano: Terrified,2024-05-31,2.7864,3.6,4,FALSE,['HBO Max'],Eric Abrams,['Comedy'],0,['Sal Vulcano'],72,2,FALSE,FALSE,2024,5,TRUE,FALSE,1.0471,0.1726,2,0,1.609437912,0,0,0,1969018,63164,984509,31582,FALSE
